dt,Compound,Positive,Negative,Neutral,dt
2021-03-25,0.12435784182305668,0.06830361930294913,0.029343163538873958,0.9010107238605934,2021-03-25
2021-03-26,0.1046462803738317,0.0523442990654205,0.020915514018691565,0.9252463551401866,2021-03-26
2021-03-27,0.13578726549175657,0.06480784536668564,0.02982831154064808,0.9053604320636737,2021-03-27
